"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,416.088897512904,0.450773097689375,416.088897512904,0.450773097689375,9357.149692,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.088897512904,0.450773097689375,416.088897512904,0.450773097689375,"1984/06/28",9357.149692,1
"2",1985,0,0,416.088897512904,0.450773097689375,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"3",1986,0,0,416.088897512904,0.450773097689375,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"4",1987,0,0,416.088897512904,0.450773097689375,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"5",1988,0,0,416.088897512904,0.450773097689375,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"6",1989,0,0,416.088897512904,0.450773097689375,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"7",1990,0,0,416.088897512904,0.450773097689375,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"8",1991,0,0,416.088897512904,0.450773097689375,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"9",1992,251.542053528881,0.272510012514439,667.630951041785,0.723283110203814,4980.470602,2,251.542053528881,0.272510012514439,251.542053528881,0.272510012514439,"1992/08/21",4980.470602,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"10",1993,0,0,667.630951041785,0.723283110203814,0,0,0,0,251.542053528881,0.272510012514439,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"11",1994,0,0,667.630951041785,0.723283110203814,0,0,0,0,251.542053528881,0.272510012514439,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"12",1995,0,0,667.630951041785,0.723283110203814,0,0,0,0,251.542053528881,0.272510012514439,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"13",1996,757.362473459153,0.820494443075789,1424.99342450094,1.5437775532796,6029.416714,1,757.362473459153,0.820494443075789,1008.90452698803,1.09300445559023,"1996/05/28",6029.416714,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"14",1997,0,0,1424.99342450094,1.5437775532796,0,0,0,0,1008.90452698803,1.09300445559023,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"15",1998,154.658210273828,0.167550158018975,1579.65163477477,1.71132771129858,1157.806646,1,154.658210273828,0.167550158018975,1163.56273726186,1.2605546136092,"1998/07/21",1157.806646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"16",1999,0,0,1579.65163477477,1.71132771129858,0,0,0,0,1163.56273726186,1.2605546136092,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"17",2000,0,0,1579.65163477477,1.71132771129858,0,0,0,0,1163.56273726186,1.2605546136092,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"18",2001,0,0,1579.65163477477,1.71132771129858,0,0,0,0,1163.56273726186,1.2605546136092,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"19",2002,0,0,1579.65163477477,1.71132771129858,0,0,0,0,1163.56273726186,1.2605546136092,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"20",2003,129.966810054987,0.14080054025829,1709.61844482975,1.85212825155687,1097.103746,1,129.966810054987,0.14080054025829,1293.52954731685,1.40135515386749,"2003/08/04",1097.103746,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"21",2004,0,0,1709.61844482975,1.85212825155687,0,0,0,0,1293.52954731685,1.40135515386749,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"22",2005,917.315908077059,0.993781222991689,2626.93435290681,2.84590947454856,15811.08202,1,917.315908077059,0.993781222991689,2210.84545539391,2.39513637685918,"2005/08/25",15811.08202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"23",2006,0,0,2626.93435290681,2.84590947454856,0,0,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"24",2007,0,0,2626.93435290681,2.84590947454856,0,0,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416.088897512904,0.450773097689375,"0",0,0
"25",2008,279.775777423789,0.303097233792121,2906.7101303306,3.14900670834068,1646.667334,2,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.775777423789,0.303097233792121,695.864674936693,0.753870331481496,"2008/08/09",1646.667334,2
"26",2009,0,0,2906.7101303306,3.14900670834068,0,0,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,695.864674936693,0.753870331481496,"0",0,0
"27",2010,0,0,2906.7101303306,3.14900670834068,0,0,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,695.864674936693,0.753870331481496,"0",0,0
"28",2011,0,0,2906.7101303306,3.14900670834068,0,0,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,695.864674936693,0.753870331481496,"0",0,0
"29",2012,0,0,2906.7101303306,3.14900670834068,0,0,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,695.864674936693,0.753870331481496,"0",0,0
"30",2013,0,0,2906.7101303306,3.14900670834068,0,0,0,0,2210.84545539391,2.39513637685918,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,695.864674936693,0.753870331481496,"0",0,0
"31",2014,177.693536852827,0.192505655703168,3084.40366718343,3.34151236404385,2362.556868,1,177.693536852827,0.192505655703168,2388.53899224674,2.58764203256235,"2014/06/19",2362.556868,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,695.864674936693,0.753870331481496,"0",0,0
"32",2015,770.299642369688,0.834510024217201,3854.70330955312,4.17602238826105,2255.719764,2,271.457332288616,0.294085382469111,2659.99632453535,2.88172741503146,"2015/06/11",1527.68965,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.842310081072,0.540424641748089,1194.70698501777,1.29429497322958,"2015/06/26",728.030114,1
