"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,76.5723841175962,0.0934843550393774,76.5723841175962,0.0934843550393774,788.733014,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,76.5723841175962,0.0934843550393774,76.5723841175962,0.0934843550393774,"1990/12/25",788.733014,1
"8",1991,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"9",1992,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"10",1993,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"11",1994,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"12",1995,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"13",1996,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"14",1997,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"15",1998,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"16",1999,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"17",2000,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"18",2001,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"19",2002,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"20",2003,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"21",2004,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"22",2005,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"23",2006,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"24",2007,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"25",2008,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"26",2009,0,0,76.5723841175962,0.0934843550393774,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"27",2010,112.941115408705,0.137885576544096,189.513499526301,0.231369931583473,527.305858,2,NA,NA,NA,NA,NA,NA,NA,112.941115408705,0.137885576544096,112.941115408705,0.137885576544096,"2010/06/25",527.305858,2,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"28",2011,22.5378778104593,0.027515650653261,212.051377336761,0.258885582236734,345.601844,1,NA,NA,NA,NA,NA,NA,NA,22.5378778104593,0.027515650653261,135.478993219164,0.165401227197356,"2011/12/01",345.601844,1,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"29",2012,0,0,212.051377336761,0.258885582236734,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,135.478993219164,0.165401227197356,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"30",2013,0,0,212.051377336761,0.258885582236734,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,135.478993219164,0.165401227197356,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"31",2014,0,0,212.051377336761,0.258885582236734,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,135.478993219164,0.165401227197356,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
"32",2015,0,0,212.051377336761,0.258885582236734,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,135.478993219164,0.165401227197356,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,76.5723841175962,0.0934843550393774,"0",0,0
