"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,896.106721655679,1,896.106721655679,1,6665.583106,1,896.106721655679,1,896.106721655679,1,"1989/04/26",6665.583106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"8",1991,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"9",1992,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"10",1993,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"11",1994,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"12",1995,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"13",1996,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"14",1997,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"15",1998,0,0,896.106721655679,1,0,0,0,0,896.106721655679,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"16",1999,896.106721655679,1,1792.21344331136,2,30387.467054,1,896.106721655679,1,1792.21344331136,2,"1999/05/21",30387.467054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"17",2000,0,0,1792.21344331136,2,0,0,0,0,1792.21344331136,2,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"18",2001,0,0,1792.21344331136,2,0,0,0,0,1792.21344331136,2,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"19",2002,0,0,1792.21344331136,2,0,0,0,0,1792.21344331136,2,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"20",2003,0,0,1792.21344331136,2,0,0,0,0,1792.21344331136,2,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"21",2004,0,0,1792.21344331136,2,0,0,0,0,1792.21344331136,2,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"22",2005,0,0,1792.21344331136,2,0,0,0,0,1792.21344331136,2,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"23",2006,124.940461748611,0.139425872755163,1917.15390505997,2.13942587275516,745.431612,1,0,0,1792.21344331136,2,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.940461748611,0.139425872755163,124.940461748611,0.139425872755163,"2006/05/02",745.431612,1
"24",2007,896.106721655679,1,2813.26062671565,3.13942587275516,133832.088316,1,896.106721655679,1,2688.32016496704,3,"2007/04/25",133832.088316,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"25",2008,0,0,2813.26062671565,3.13942587275516,0,0,0,0,2688.32016496704,3,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"26",2009,0,0,2813.26062671565,3.13942587275516,0,0,0,0,2688.32016496704,3,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"27",2010,0,0,2813.26062671565,3.13942587275516,0,0,0,0,2688.32016496704,3,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"28",2011,0,0,2813.26062671565,3.13942587275516,0,0,0,0,2688.32016496704,3,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"29",2012,770.933655800806,0.860314555365015,3584.19428251646,3.99974042812018,14342.07184,1,770.933655800806,0.860314555365015,3459.25382076784,3.86031455536501,"2012/04/05",14342.07184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"30",2013,0,0,3584.19428251646,3.99974042812018,0,0,0,0,3459.25382076784,3.86031455536501,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"31",2014,0,0,3584.19428251646,3.99974042812018,0,0,0,0,3459.25382076784,3.86031455536501,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
"32",2015,0,0,3584.19428251646,3.99974042812018,0,0,0,0,3459.25382076784,3.86031455536501,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,124.940461748611,0.139425872755163,"0",0,0
