"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0.0542304273064542,5.90168648117297e-05,0.0542304273064542,5.90168648117297e-05,487.64663,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0542304273064542,5.90168648117297e-05,0.0542304273064542,5.90168648117297e-05,"1984/12/24",487.64663,1
"2",1985,0,0,0.0542304273064542,5.90168648117297e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0542304273064542,5.90168648117297e-05,"0",0,0
"3",1986,0,0,0.0542304273064542,5.90168648117297e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0542304273064542,5.90168648117297e-05,"0",0,0
"4",1987,0,0,0.0542304273064542,5.90168648117297e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0542304273064542,5.90168648117297e-05,"0",0,0
"5",1988,0,0,0.0542304273064542,5.90168648117297e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0542304273064542,5.90168648117297e-05,"0",0,0
"6",1989,0,0,0.0542304273064542,5.90168648117297e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0542304273064542,5.90168648117297e-05,"0",0,0
"7",1990,0,0,0.0542304273064542,5.90168648117297e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0542304273064542,5.90168648117297e-05,"0",0,0
"8",1991,68.2979950171029,0.0743260516104551,68.3522254444093,0.0743850684752669,1728.00922,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.2979950171029,0.0743260516104551,68.3522254444093,0.0743850684752669,"1991/02/11",1728.00922,1
"9",1992,76.5863664175605,0.0833459638395443,144.93859186197,0.157731032314811,317.273824,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5863664175605,0.0833459638395443,144.93859186197,0.157731032314811,"1992/03/01",317.273824,1
"10",1993,17.967015450759,0.0195528041100554,162.905607312729,0.177283836424867,2346.774114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.967015450759,0.0195528041100554,162.905607312729,0.177283836424867,"1993/01/31",2346.774114,1
