"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"15",1998,463.567112691622,0.350178706025412,463.567112691622,0.350178706025412,5016.08297,1,463.567112691622,0.350178706025412,463.567112691622,0.350178706025412,"1998/08/04",5016.08297,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"16",1999,0,0,463.567112691622,0.350178706025412,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"17",2000,759.307202918952,0.573580839784063,1222.87431561057,0.923759545809475,6198.575462,1,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.307202918952,0.573580839784063,759.307202918952,0.573580839784063,"2000/08/13",6198.575462,1
"18",2001,0,0,1222.87431561057,0.923759545809475,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,759.307202918952,0.573580839784063,"0",0,0
"19",2002,0,0,1222.87431561057,0.923759545809475,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,759.307202918952,0.573580839784063,"0",0,0
"20",2003,0,0,1222.87431561057,0.923759545809475,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,759.307202918952,0.573580839784063,"0",0,0
"21",2004,0,0,1222.87431561057,0.923759545809475,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,759.307202918952,0.573580839784063,"0",0,0
"22",2005,0,0,1222.87431561057,0.923759545809475,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,759.307202918952,0.573580839784063,"0",0,0
"23",2006,391.006296318987,0.295366248260705,1613.88061192956,1.21912579407018,1851.43845,1,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.006296318987,0.295366248260705,1150.31349923794,0.868947088044768,"2006/08/14",1851.43845,1
"24",2007,0,0,1613.88061192956,1.21912579407018,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"25",2008,0,0,1613.88061192956,1.21912579407018,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"26",2009,0,0,1613.88061192956,1.21912579407018,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"27",2010,0,0,1613.88061192956,1.21912579407018,0,0,0,0,463.567112691622,0.350178706025412,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"28",2011,299.711574741532,0.226402194095348,1913.59218667109,1.44552798816553,2168.712274,1,299.711574741532,0.226402194095348,763.278687433154,0.576580900120759,"2011/08/03",2168.712274,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"29",2012,0,0,1913.59218667109,1.44552798816553,0,0,0,0,763.278687433154,0.576580900120759,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"30",2013,0,0,1913.59218667109,1.44552798816553,0,0,0,0,763.278687433154,0.576580900120759,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"31",2014,0,0,1913.59218667109,1.44552798816553,0,0,0,0,763.278687433154,0.576580900120759,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
"32",2015,0,0,1913.59218667109,1.44552798816553,0,0,0,0,763.278687433154,0.576580900120759,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1150.31349923794,0.868947088044768,"0",0,0
