"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"8",1991,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"9",1992,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"10",1993,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"11",1994,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"12",1995,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"13",1996,305.007650143544,0.308508158576488,305.007650143544,0.308508158576488,1580.703516,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,305.007650143544,0.308508158576488,305.007650143544,0.308508158576488,"1996/04/26",1580.703516,1
"14",1997,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"15",1998,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"16",1999,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"17",2000,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"18",2001,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"19",2002,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"20",2003,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"21",2004,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"22",2005,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"23",2006,0,0,305.007650143544,0.308508158576488,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,305.007650143544,0.308508158576488,"0",0,0
"24",2007,75.3420328196126,0.0762067174303628,380.349682963157,0.384714876006851,30020.821538,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,75.3420328196126,0.0762067174303628,380.349682963157,0.384714876006851,"2007/04/01",30020.821538,1
"25",2008,0,0,380.349682963157,0.384714876006851,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,380.349682963157,0.384714876006851,"0",0,0
"26",2009,472.581799300224,0.478005520878774,852.931482263381,0.862720396885625,309807.3673,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,472.581799300224,0.478005520878774,852.931482263381,0.862720396885625,"2009/04/20",309807.3673,1
"27",2010,0,0,852.931482263381,0.862720396885625,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,852.931482263381,0.862720396885625,"0",0,0
"28",2011,496.98035866835,0.502684097363781,1349.91184093173,1.36540449424941,10365.222518,3,NA,NA,NA,NA,NA,NA,NA,496.98035866835,0.502684097363781,496.98035866835,0.502684097363781,"2011/05/06",10365.222518,3,NA,NA,NA,NA,NA,NA,NA,0,0,852.931482263381,0.862720396885625,"0",0,0
"29",2012,0,0,1349.91184093173,1.36540449424941,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,496.98035866835,0.502684097363781,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,852.931482263381,0.862720396885625,"0",0,0
"30",2013,0,0,1349.91184093173,1.36540449424941,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,496.98035866835,0.502684097363781,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,852.931482263381,0.862720396885625,"0",0,0
"31",2014,292.513078521832,0.295870189393085,1642.42491945356,1.66127468364249,24676.538222,1,NA,NA,NA,NA,NA,NA,NA,0,0,496.98035866835,0.502684097363781,"0",0,0,NA,NA,NA,NA,NA,NA,NA,292.513078521832,0.295870189393085,1145.44456078521,1.15859058627871,"2014/01/22",24676.538222,1
"32",2015,302.443674777215,0.305914757005972,1944.86859423078,1.96718944064846,3178.80853,1,NA,NA,NA,NA,NA,NA,NA,0,0,496.98035866835,0.502684097363781,"0",0,0,NA,NA,NA,NA,NA,NA,NA,302.443674777215,0.305914757005972,1447.88823556243,1.46450534328468,"2015/03/30",3178.80853,1
