"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,129.995403173401,0.156787103463682,129.995403173401,0.156787103463682,1339.915346,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,129.995403173401,0.156787103463682,129.995403173401,0.156787103463682,"1984/12/24",1339.915346,1
"2",1985,9.96569632147445,0.0120195993250503,139.961099494876,0.168806702788733,547.944844,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,9.96569632147445,0.0120195993250503,139.961099494876,0.168806702788733,"1985/01/09",547.944844,1
"3",1986,95.048900002899,0.114638220699122,235.009999497775,0.283444923487855,6533.65547,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,95.048900002899,0.114638220699122,235.009999497775,0.283444923487855,"1986/01/28",6533.65547,1
"4",1987,0,0,235.009999497775,0.283444923487855,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,235.009999497775,0.283444923487855,"0",0,0
"5",1988,0,0,235.009999497775,0.283444923487855,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,235.009999497775,0.283444923487855,"0",0,0
"6",1989,0,0,235.009999497775,0.283444923487855,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,235.009999497775,0.283444923487855,"0",0,0
"7",1990,0,0,235.009999497775,0.283444923487855,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,235.009999497775,0.283444923487855,"0",0,0
"8",1991,476.067660359033,0.57418391495629,711.077659856807,0.857628838444145,6634.422284,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,476.067660359033,0.57418391495629,711.077659856807,0.857628838444145,"1991/02/11",6634.422284,2
"9",1992,178.373311696537,0.21513556782327,889.450971553344,1.07276440626741,1351.246554,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,178.373311696537,0.21513556782327,889.450971553344,1.07276440626741,"1992/03/01",1351.246554,1
"10",1993,24.8035390331223,0.0299154812071643,914.254510586466,1.10267988747458,1201.108048,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,24.8035390331223,0.0299154812071643,914.254510586466,1.10267988747458,"1993/01/31",1201.108048,1
"11",1994,0,0,914.254510586466,1.10267988747458,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,914.254510586466,1.10267988747458,"0",0,0
"12",1995,0,0,914.254510586466,1.10267988747458,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,914.254510586466,1.10267988747458,"0",0,0
"13",1996,0,0,914.254510586466,1.10267988747458,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,914.254510586466,1.10267988747458,"0",0,0
"14",1997,0,0,914.254510586466,1.10267988747458,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,914.254510586466,1.10267988747458,"0",0,0
