"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"10",1993,15.7590095393645,0.0190308618800256,15.7590095393645,0.0190308618800256,2402.620782,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7590095393645,0.0190308618800256,15.7590095393645,0.0190308618800256,"1993/07/01",2402.620782,1
"11",1994,0,0,15.7590095393645,0.0190308618800256,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"12",1995,0,0,15.7590095393645,0.0190308618800256,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"13",1996,0,0,15.7590095393645,0.0190308618800256,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"14",1997,0,0,15.7590095393645,0.0190308618800256,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"15",1998,0,0,15.7590095393645,0.0190308618800256,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"16",1999,828.076502194829,1,843.835511734194,1.01903086188003,30387.467054,1,828.076502194829,1,828.076502194829,1,"1999/05/21",30387.467054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"17",2000,0,0,843.835511734194,1.01903086188003,0,0,0,0,828.076502194829,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"18",2001,0,0,843.835511734194,1.01903086188003,0,0,0,0,828.076502194829,1,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"19",2002,823.153784741711,0.994055238326325,1666.9892964759,2.01308610020635,44067.877284,1,823.153784741711,0.994055238326325,1651.23028693654,1.99405523832633,"2002/05/03",44067.877284,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"20",2003,0,0,1666.9892964759,2.01308610020635,0,0,0,0,1651.23028693654,1.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"21",2004,0,0,1666.9892964759,2.01308610020635,0,0,0,0,1651.23028693654,1.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"22",2005,0,0,1666.9892964759,2.01308610020635,0,0,0,0,1651.23028693654,1.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"23",2006,0,0,1666.9892964759,2.01308610020635,0,0,0,0,1651.23028693654,1.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"24",2007,828.076502194829,1,2495.06579867073,3.01308610020635,133832.088316,1,828.076502194829,1,2479.30678913137,2.99405523832633,"2007/04/25",133832.088316,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"25",2008,0,0,2495.06579867073,3.01308610020635,0,0,0,0,2479.30678913137,2.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"26",2009,0,0,2495.06579867073,3.01308610020635,0,0,0,0,2479.30678913137,2.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"27",2010,0,0,2495.06579867073,3.01308610020635,0,0,0,0,2479.30678913137,2.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"28",2011,828.076502194829,1,3323.14230086556,4.01308610020635,59515.14659,1,828.076502194829,1,3307.3832913262,3.99405523832633,"2011/04/30",59515.14659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"29",2012,0,0,3323.14230086556,4.01308610020635,0,0,0,0,3307.3832913262,3.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"30",2013,0,0,3323.14230086556,4.01308610020635,0,0,0,0,3307.3832913262,3.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"31",2014,0,0,3323.14230086556,4.01308610020635,0,0,0,0,3307.3832913262,3.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
"32",2015,0,0,3323.14230086556,4.01308610020635,0,0,0,0,3307.3832913262,3.99405523832633,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.7590095393645,0.0190308618800256,"0",0,0
